username,sold_price,designer,score,transaction,category_1,category_2,category_3,description,sub_title,image_count,size,color,condition,feedback_count
FittedFatboyz2,65,Hat Club x MyFitteds,5,20,New Era Menswear,New Era Accessories,New Era Hats,"San Francisco Giants “Grey Goose” Inspired Fitted
7 3/8
DS
4UCaps
White/Blue
Blue icy under visor
White sweatband
Flat batter man",7 3/8~ San Francisco Giants “Grey Goose”,4,ONE SIZE,White/blue,New,14
FittedFatboyz2,70,Hat Club x MyFitteds,5,20,New Era Menswear,New Era Accessories,New Era Hats,"Los Angeles Dodgers “Lost Green Eggs & Ham” fitted cap
7 3/8
DS
Pro Image Sports
Forest Green
Pink under visor
White sweatband
Flat batter man",7 3/8~ Los Angeles Dodgers “Lost Green Eggs & Ham”,5,ONE SIZE,Forest green,New,14
UncleJohnny___,43,MLB x New Era,5,14,New Era Menswear,New Era Accessories,New Era Hats,"71/4 off white dodgers chrome raspberries
Newera",71/4 off white dodgers chrome raspberries,1,ONE SIZE,White,New,5
gettabrimz,34,Hat Club x New Era,5,35,New Era Menswear,New Era Accessories,New Era Hats,Ships within 1-2 days 📦,Chonchis Pin,1,ONE SIZE,Black,New,17
IYKYK_Formula,80,Kith x New Era,5,169,Kith Menswear,Kith Accessories,Kith Hats,"KITH x American Museum of Natural History - Yankees Cap
It is used",KITH x American Museum of Natural History - Yankees Cap,10,ONE SIZE,Navy,Used,68
AMADORSFITTTEDS,44,Hat Club x MLB,5,86,New Era Menswear,New Era Accessories,New Era Hats,"Oakland Athletics A’s Fitted Hat 7 1/2
Two Tone New era 🔥
Ship same day 🤝
Tapn fast📲",Oakland Athletics A’s Fitted Hat 7 1/2💥,3,ONE SIZE,Grey,New,33
dirtyspritefitteds,105,Hat Club x Hats,5,30,New Era Menswear,New Era Accessories,New Era Hats,"7 1/4 Houston Astros Corduroy Script Exclusive Fitted Hat
Condition is brand new and never worn.
Will ship upon arrival. Tracking number will be provided upon shipment.
No refunds, no returns, no exchanges.
Message me for any questions or if you need more photos of the item.
Thank you.",7 1/4 Houston Astros Corduroy Script Exclusive Fitted Hat,5,ONE SIZE,Black,New,19
Nesfitteds,80,New Era,5,4,New Era Menswear,New Era Accessories,New Era Hats,"Size 7 1/4
New","RahnniFitteds ""Levi Ackerman” LA Dodgers New Era Fitted",4,ONE SIZE,Black,New,2
CraveVTG,100,New Era x Streetwear,5,25,New Era Menswear,New Era Accessories,New Era Hats,7 1/4,Pirates Pinstripe 06’ All Star Fitted,2,ONE SIZE,Black white,New,5
Jusblaise808,45,Hat Club x New Era,5,97,New Era Menswear,New Era Accessories,New Era Hats,Brand new Red Sox hatclub size 7 1/4 comes with pin,Boston Red Sox Interstellar Jelly Hatclub Sz 7 1/4,5,ONE SIZE,Blue,New,44
WeStayCappin,47,Hat Club x MLB,5,13,New Era Menswear,New Era Accessories,New Era Hats,"Dm westaycappin on IG for a better deal and free shipping. Also dm if you have any questions
IG price-$75",7 1/2 Houston Astros Hatclub Exclusive IceBerg pack,4,ONE SIZE,Light blue,New,4
jr216_,58,Custom x MLB,5,115,Custom Menswear,Custom Accessories,Custom Hats,"-New Era custom Phillies hat
-Size 7 1/4
-Purchased from a brand called “Can’t Buy Respect”
- Worn 2-3 times; still in great condition!
-offers are welcomed 🙏🏽",New Era Custom Phillies MLB Hat Size 7 1/4,5,ONE SIZE,Red,Gently Used,20
isacheema,95,Hat Club x New Era,5,44,New Era Menswear,New Era Accessories,New Era Hats,"Brand new. Will ship ASAP.
If you have any questions feel free to contact me.",7 3/8 Hat Club Exclusive “Strawberry Jam” Houston Astros NEW,3,ONE SIZE,Pink,New,14
0TPL,40,Japanese Brand x New Era,5,164,Vintage Menswear,Vintage Accessories,Vintage Hats,"Condition : 9/10
📦Sending from Poland. I try to send parcels within 2 business days.
🤝🏻Bundle deals.
💳Payment by PayPal only.
⏱ Expected delivery time to :
USA 🇺🇸 - 7-14 days
Europe - 4-10 days
UK 🇬🇧 - 5-10 days
New Zealand / Australia 🇳🇿🇦🇺- 10-21 days
Asia 🌍 - 7-14 days🤝🏻
I recommend subscribing to my account, I try to add items daily. Everything is delicious and sweet.
Thanks for your attention! I wish you a peaceful sky over your head ✌️",💌 VINTAGE BIG LOGO NEW ERA WINTER HAT,5,ONE SIZE,Red,Gently Used,71
ESQUE00,7,Boston x New Era,5,430,New Era Menswear,New Era Accessories,New Era Hats,"OSFM
Excellent condition",New Era Boston Bruins Beanie OSFM,1,ONE SIZE,Gray/yellow/black,Gently Used,180
operalt8155,40,Hat Club x New Era,5,40,New Era Menswear,New Era Accessories,New Era Hats,"New never worn, brim bent and stickers removed",Colorado Rockies fitted 7 1/4,3,ONE SIZE,White,New,8
Shm00p,53,Hat x MLB,5,25,New Era Menswear,New Era Accessories,New Era Hats,"Seattle Mariners
6 7/8
Send offers",Seattle Mariners 6 7/8 Fitted,5,ONE SIZE,Red,New,20
702FITTEDZ,85,Hat Club x MLB,5,28,New Era Menswear,New Era Accessories,New Era Hats,"Eight One Hometown Vanilla Houston Astros 45 Years New Era Hat EightOne shop
(Blue Bell Homemade Vanilla Ice Cream Inspired)
Size 7 3/4 DS
Made in China
Dm me for any questions
Thanks! 🙏🏼",7 3/4 Hometown Vanilla Houston Astros 45 Years Eightone,6,ONE SIZE,Vanilla dark brown orange uv,New,18
Calv10,72,Hat Club x MLB,5,35,New Era Menswear,New Era Accessories,New Era Hats,"A New Era fitted out of Hat Club. However, this one is a in-store only for one store out of all Hat Club. This baseball team shown here is the Seattle Mariners that shows the S and Seattle observatory sidepatch. It has maroon red, and dark blue with a grey under. Its colors represent the top of Mount Rushmore.
Size 7 3/8 (58.7 cm)
Made in China, fits true to size
This fitted was designed by Sneakerfeenday.",Hat Club Noho: Seattle Mariners Quiet Storm 2 sz 7 3/8,4,ONE SIZE,Blue red,New,23
cupnudelss,35,New Era,5,87,New Era Menswear,New Era Accessories,New Era Hats,"Very Gently Used
New Era Arizona Diamondbacks Fitted Hat
Size 7 3/8
Pink UV",New Era Arizona Diamondbacks Fitted Hat 7 3/8,4,ONE SIZE,Grey,Gently Used,44
antidote,60,Hat Club x MyFitteds,5,359,New Era Menswear,New Era Accessories,New Era Hats,"Brand New
Size 7 1/8
MyFitteds Release
100% Polyester
Made in Bangladesh
Shipped next day via USPS First Class
IG: @inverses",7 1/8 MyFitteds Lucky Charms Buffalo Bisons Fitted Hat,4,ONE SIZE,Red,New,183
hype-baby,171,Anti Social Social Club x Undefeated,5,8751,Undefeated Menswear,Undefeated Tops,Undefeated Sweatshirts Hoodies,"Undefeated x ASSC Black Hoodie
100% Cotton Fleece
8.0 oz
100% authentic ASSC item , ASSC App Authenticated
FW 2020 drop
Brand New in bag
Fast shipping
Good feedback
No trade
Honest seller with item in hand
Ready to ship !!!",DS Undefeated x ASSC Yellow outlined Black Hoodie Supreme,7,Men's / US M / EU 48-50 / 2,Black,New,3582
Supgoods,86,Anti Social Social Club x Streetwear,5,293,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"Welcome to our SUP GOODS eBay store.
Our products are 100% authentic.
------------------------------------------------------------------
Color: Pink
Size: XL
Condition: ""New with tags""
In hand ready to ship within next business day",Anti Social Social Club Sprinkling Tears Tee Pink (XL),5,Men's / US XL / EU 56 / 4,Pink,New,127
AlwaysStylish,23,Anti Social Social Club x Japanese Brand,5,100,Japanese Brand Menswear,Japanese Brand Tops,Japanese Brand Short Sleeve T Shirts,"10/10 Quality
Fast Shipping
No refunds or returns
DM for any questions",Anti Social Social Club T-Shirt (Medium),4,Men's / US M / EU 48-50 / 2,Black,Gently Used,18
eyescreamshop,131,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"AW22
100% cotton
Jersey lined hood
Split-stitched double-needle sewing on all seams
Twill neck tape
1x1 ribbing at cuffs & waistband
Metal eyelets
Pouch pocket
SMALL - 20"" Chest / 28"" Length
MEDIUM - 22"" Chest / 29"" Length
LARGE - 24"" Chest / 30"" Length
X- LARGE - 26"" Chest / 31"" Length
XX- LARGE - 28"" Chest / 32"" Length
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
EYESCREAMSHOPLA
⚜️ Grailed Top Verified Seller , 3000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",DS Anti Social Social Club Entheogen Camo Hoodie SupreME,4,Men's / US M / EU 48-50 / 2,Camo,New,5203
SupremeHygh,105,Anti Social Social Club,5,92,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"Anti Social Social Club ASSC Pulse Check Hoodie
NEW IN BAG WITH TAGS
Large Black Hoodie
Quick Shipping!",ASSC Pulse Check Black Hoodie,5,Men's / US L / EU 52-54 / 3,Black,New,40
hype-baby,78,Anti Social Social Club,5,8751,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"Torn Pages Of Our Story White Tee
100% cotton, short sleeve t-shirt
Puff Print
Pre-shrunk
Classic fit
1"" non-topstitched collar
Taped neck and shoulders
Double-needle sleeve and bottom hems
100% authentic ASSC item , ASSC App Authenticated
SS 2021 member exclusive drop
Brand New in bag
Fast shipping
Good feedback
No trade
Size Chart
SMALL - 18"" Chest / 26.5"" Length
MEDIUM - 20"" Chest / 28.5"" Length
LARGE - 22"" Chest / 30.5"" Length
X- LARGE - 24"" Chest / 31.5"" Length
XX- LARGE - 26"" Chest / 32.5"" Length",DS FW22 ASSC Torn Pages Of Our Story White Tee BAPE KITH FOG,6,Men's / US XL / EU 56 / 4,White,New,3582
,56,,,,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,,,1,,,,
Mfturdburglar,70,Anti Social Social Club,5,4,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"Never worn, small true to size, ice logo center front and back.",Anti Social Social Club “Icy” hoodie,4,Men's / US S / EU 44-46 / 1,Black,New,1
eyescreamshop,81,Anti Social Social Club x Playboy,5,11728,Playboy Menswear,Playboy Tops,Playboy Short Sleeve T Shirts,"----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
EYESCREAMSHOP
⚜️ Grailed Top Verified Seller , 2000 + feedback !!
✅100% Auth or 300% money Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",DS Anti Social Social Club x Playboy Tee Shirt SupreME baPe,4,Men's / US L / EU 52-54 / 3,White,New,5203
2724ivanvald9831,25,Anti Social Social Club,5,4,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,Black Shirt,Black Anti Social Social Club shirt,3,Men's / US M / EU 48-50 / 2,Black,Gently Used,2
eyescreamshop,115,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"New #FW21 Members only Drop
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 4000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",DS Anti social social club Aries Hoodie SupreME BApe,6,Men's / US XXL / EU 58 / 5,Black,New,5203
vor,30,Anti Social Social Club x Streetwear,5,27,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"ANTI SOCIAL SOCIAL CLUB - In The Lead Tshirt
===============================
-Shirt is used but still in good condition with no noticeable cracking on the back or front graphic and no tears. Sizing tag graphic is a bit cracked but still legible (pic 4). Really nice tshirt if you’re looking to grow your ASSC collection. 100% authentic
===============================
❌NO TRADES❌
✅OPEN TO ANY AND ALL OFFERS✅
📫DM FOR FASTER SHIPPING📫
===============================
#ASSC #STREETWEAR #DEPOP #HYPE #ANTISOCIALSOCIALCLUB",ASSC - In The Lead Tshirt,4,Men's / US L / EU 52-54 / 3,Black,Used,4
Cardo_With_A_Rubicon,31,Anti Social Social Club x Streetwear,5,408,Vintage Menswear,Vintage Accessories,Vintage Hats,$25,Vintage USPS mailman ski-mask 90s,5,ONE SIZE,Blue,Gently Used,214
Burymeinvintage_,75,Anti Social Social Club x Streetwear,5,45,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"Size- L
Measurements- 24x29",Anti Social Social Club x Playboy hoodie,5,Men's / US L / EU 52-54 / 3,Black,Used,17
Diamond_Hype,159,Anti Social Social Club,5,441,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"✅1000% Authentic / Trusted Seller
❌No trade / No Lowball
🔎Condition: DS - Brand new in Sealed Polybag
📦Shipping : Shipped within 1-2 Days
🌐 Ship Worldwide✈️
=====================================
Please contact us for Bulk / Bundle order deals!
=====================================
Please Do not Ask For TAG PHOTO.
We do NOT take item out of Sealed Polybag.
=====================================
Size S - XXL Available. Please contact for availability
=====================================",Anti Social Social Club DS Bitter White Hoodie ASSC,4,Men's / US L / EU 52-54 / 3,White,New,132
hype-baby,131,Anti Social Social Club,5,8751,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"Worldwide Black Hoodie
Loose fit
100% Cotton Fleece
8.0 oz
100% authentic ASSC item , ASSC App Authenticated
AU 2021 drop
Brand New in bag
Fast shipping
Good feedback
No trade
Honest seller with item in hand
Ready to ship !!!",DS Purple ASSC satellite Worldwide Black Hoodie BAPE Kith,6,Men's / US XXL / EU 58 / 5,Black,New,3582
hype-baby,101,Anti Social Social Club x Honda,5,8751,Honda Menswear,Honda Tops,Honda Short Sleeve T Shirts,"Honda Motor Black Tee
- True to size standard fit tee
100% Cotton
100% authentic ASSC item , ASSC App Authenticated
FW 2019 drop
Brand New in bag
Fast shipping
Good feedback
No trade",DS ASSC Pink Logo engine Honda Motor Black Tee in hand,7,Men's / US M / EU 48-50 / 2,Black,New,3582
eyescreamshop,117,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"New #FW21 Members only Drop
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 4000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",DS Anti social social club Aries Hoodie SupreME BApe,6,Men's / US M / EU 48-50 / 2,Black,New,5203
chriscoe,20,Anti Social Social Club,5,35,Anti Social Social Club Menswear,Anti Social Social Club Accessories,Anti Social Social Club Miscellaneous,You’re purchasing a pair of rare Anti Social Social Club Pink Kitchen Bulgogi Tongs brand new unused and in their original packaging. Add this to your kitchen today and flex on all of your guests 😤,Anti Social Social Club Pink Kitchen Bulgogi Tongs New,4,ONE SIZE,Pink,New,25
hype-baby,40,Anti Social Social Club,5,8751,Anti Social Social Club Menswear,Anti Social Social Club Accessories,Anti Social Social Club Miscellaneous,"Rains in Heaven
100% authentic ASSC item
ss 2021 drop
Brand New in bag
Fast shipping
Good feedback
No trade",DS Silver ASSC Rains in Heaven Pink Laser Pointer Bape Kith,9,ONE SIZE,Pink,New,3582
HumongousSteals,75,Anti Social Social Club,5,45,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Shirts Button Ups,"XL
Never worn",Chromey Red Tie Die Flannel,4,Men's / US XL / EU 56 / 4,Red tie die,New,20
eyescreamshop,74,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"New SS22 Drop
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 5000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",Anti social social club Everything goes Tee SUpreME BApe,5,Men's / US XXL / EU 58 / 5,Black/purple,New,5203
Diamond_Hype,179,Anti Social Social Club,5,441,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"✅1000% Authentic / Trusted Seller
❌No trade / No Lowball
🔎Condition: DS - Brand new in Sealed Polybag
📦Shipping : Shipped within 1-2 Days
🌐 Ship Worldwide✈️
=====================================
Please contact us for Bulk / Bundle order deals!
=====================================
Please Do not Ask For TAG PHOTO.
We do NOT take item out of Sealed Polybag.
=====================================
Size S - XXL Available. Please contact for availability
=====================================",Anti Social Social Club DS Take Me Home Black Hoodie ASSC,5,Men's / US L / EU 52-54 / 3,Black,New,132
eyescreamshop,74,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"New SS22 Drop
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 5000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",Anti social social club Everything goes Tee SUpreME BApe,5,Men's / US XL / EU 56 / 4,Black/purple,New,5203
