main_brand,color,sold_price,category,score,size,genda,condition_encoded
Kapital,Black,300.0,Outerwear,5.0,xl,Men,0
Disney,Red,125.0,Footwear,5.0,m,Men,0
Distressed Denim,Blue,45.0,Bottom,5.0,m,Men,0
Lacoste,Black,54.0,Top,5.0,l,Men,2
Avant Garde,Denim,131.0,Bottom,5.0,m,Men,1
Russell Athletic,Navy,39.0,Top,5.0,xl,Men,2
Mickey Mouse,White,105.0,Top,5.0,l,Men,1
Burberry,Black,80.0,Top,5.0,m,Men,2
Acne Studios,Navy,70.0,Bottom,5.0,l,Men,0
Balenciaga,White,515.0,Footwear,5.0,l,Men,1
Band Tees,Black,200.0,Top,5.0,xl,Men,1
Harley Davidson,Black,36.0,Top,5.0,xl,Men,2
Polo Ralph Lauren,Grey,35.0,Top,5.0,l,Men,2
The North Face,Orange,103.0,Bottom,5.0,s,Women,1
Hype,White,64.0,Top,5.0,l,Men,1
Puma,Purple,232.0,Footwear,5.0,l,Men,1
Gucci,Black,180.0,Acceorie,5.0,ONE SIZE,Men,1
Dior,Grey,165.0,Bottom,5.0,s,Men,1
Hysteric Glamour,Black,150.0,Bottom,5.0,s,Men,2
Prada,Black,106.0,Acceorie,5.0,ONE SIZE,Men,2
Patagonia,Green,42.0,Bottom,5.0,s,Men,1
Dolce & Gabbana,White,293.0,Footwear,5.0,xs,Men,1
Dickies,Green,37.0,Bottom,5.0,m,Men,1
Bape,Green,80.0,Outerwear,5.0,l,Men,1
Uniqlo,Black,35.0,Top,5.0,l,Men,1
Vans,Black,68.0,Footwear,5.0,m,Men,1
Adidas,Black,40.0,Top,5.0,xxl,Men,1
Gildan,White,70.0,Top,5.0,l,Men,2
Luxury,Red,433.0,Acceorie,5.0,ONE SIZE,Men,1
Lee,Denim,70.0,Outerwear,5.0,m,Men,2
Tour Tee,Black,90.0,Top,5.0,xl,Men,0
Guess,Grey,45.0,Top,5.0,m,Men,2
Gap,Brown,50.0,Bottom,5.0,s,Men,1
Converse,White,250.0,Footwear,5.0,m,Men,2
Versace,Black,469.0,Outerwear,5.0,xxl,Men,1
Yves Saint Laurent,multi_color,50.0,Top,5.0,m,Men,1
Maison Margiela,Black,440.0,Footwear,5.0,l,Men,0
Issey Miyake,Grey,80.0,Top,5.0,xxl,Men,2
Fruit Of The Loom,Grey,45.0,Top,5.0,l,Men,2
Louis Vuitton,White,400.0,Top,5.0,l,Men,1
Rick Owens,Blue,200.0,Bottom,5.0,m,Men,0
Number (N)ine,White,100.0,Top,5.0,l,Men,1
NBA,Black,37.0,Top,5.0,xl,Men,1
Fila,multi_color,36.0,Top,5.0,l,Men,2
Anti Social Social Club,Black,118.0,Top,5.0,l,Men,0
Undercover,Black,830.0,Bottom,5.0,s,Men,0
Kanye West,Blue,600.0,Top,5.0,m,Men,0
Supreme,Red,750.0,Outerwear,5.0,m,Men,0
Travis Scott,Cream,215.0,Footwear,5.0,xl,Men,1
Tommy Hilfiger,Beige,50.0,Top,5.0,xl,Men,1
Champion,Blue,40.0,Top,5.0,xl,Men,1
Valentino,Grey,50.0,Top,5.0,xl,Men,1
Seditionaries,Black,75.0,Top,5.0,l,Men,1
Hawaiian Shirt,Black,50.0,Top,5.0,m,Men,2
Ysl Pour Homme,Blue,95.0,Top,5.0,m,Men,2
Levi's,Blue,44.0,Bottom,5.0,m,Men,2
Reebok,Brown,45.0,Top,5.0,xl,Men,0
Off-White,Black,190.0,Footwear,5.0,m,Men,2
Military,White,95.0,Footwear,5.0,l,Men,2
Hanes,White,42.0,Top,5.0,xl,Men,2
Nike,White,35.0,Top,5.0,s,Men,1
Calvin Klein,Blue,250.0,Bottom,5.0,s,Men,0
Palace,Blue,130.0,Bottom,5.0,xs,Men,0
Ralph Lauren,Black,98.0,Outerwear,5.0,m,Men,2
Saint Laurent Paris,Black,120.0,Acceorie,5.0,ONE SIZE,Men,2
Kapital,Black,95.0,Top,5.0,m,Men,1
Disney,Black,55.0,Top,5.0,xxl,Men,1
Distressed Denim,Blue,60.0,Bottom,5.0,l,Men,2
Lacoste,Grey,37.0,Top,5.0,xl,Men,1
Avant Garde,multi_color,95.0,Acceorie,5.0,ONE SIZE,Men,2
Russell Athletic,Grey,74.0,Top,5.0,xl,Men,1
Mickey Mouse,Black,150.0,Top,5.0,xxl,Men,2
Burberry,Navy,35.0,Top,5.0,l,Men,1
Acne Studios,Black,115.0,Top,5.0,s,Men,1
Balenciaga,Black,378.0,Footwear,5.0,l,Men,1
Band Tees,Black,35.0,Top,5.0,m,Men,2
Harley Davidson,Navy,35.0,Top,5.0,l,Men,2
Polo Ralph Lauren,multi_color,45.0,Top,5.0,xxl,Men,1
The North Face,Black,229.0,Outerwear,5.0,m,Men,2
Hype,multi_color,54.0,Top,5.0,l,Men,0
Puma,Navy,43.0,Top,5.0,m,Men,1
Gucci,Black,375.0,Top,5.0,l,Men,1
Dior,multi_color,325.0,Top,5.0,m,Women,1
Hysteric Glamour,multi_color,300.0,Top,5.0,m,Men,1
Prada,Black,165.0,Luggage,5.0,ONE SIZE,Women,2
Patagonia,Grey,77.0,Outerwear,5.0,m,Men,1
Dolce & Gabbana,multi_color,100.0,Top,5.0,l,Men,1
Dickies,Blue,54.0,Bottom,5.0,m,Men,2
Bape,White,50.0,Top,5.0,m,Men,1
Uniqlo,Brown,140.0,Top,5.0,l,Men,2
Vans,Yellow,95.0,Footwear,5.0,m,Men,2
Adidas,Red,80.0,Top,5.0,l,Men,1
Gildan,Black,61.0,Top,5.0,xl,Men,2
Luxury,Brown,399.0,Acceorie,5.0,ONE SIZE,Men,2
Lee,Black,37.0,Top,5.0,l,Men,2
Tour Tee,Black,40.0,Top,5.0,s,Men,2
Guess,Black,90.0,Outerwear,5.0,m,Men,1
Gap,Brown,55.0,Top,5.0,m,Men,1
Converse,Black,55.0,Acceorie,5.0,ONE SIZE,Women,0
Versace,Beige,78.0,Bottom,5.0,l,Men,2
Yves Saint Laurent,Gold,85.0,Acceorie,5.0,ONE SIZE,Men,2
Maison Margiela,White,400.0,Acceorie,5.0,ONE SIZE,Women,1
Issey Miyake,Cream,120.0,Outerwear,5.0,m,Men,1
Fruit Of The Loom,Red,55.0,Top,5.0,l,Men,1
Louis Vuitton,White,315.0,Acceorie,5.0,s,Men,1
Rick Owens,Black,240.0,Tailoring,5.0,xl,Men,1
Number (N)ine,Blue,80.0,Bottom,5.0,xs,Men,1
NBA,Black,65.0,Top,5.0,l,Men,2
Fila,Green,31.0,Outerwear,5.0,m,Men,2
Anti Social Social Club,Black,52.0,Top,5.0,l,Men,0
Undercover,Black,415.0,Bottom,5.0,s,Men,1
Kanye West,Black,300.0,Outerwear,5.0,s,Men,0
Supreme,Navy,123.0,Top,5.0,l,Men,0
Travis Scott,Black,58.0,Acceorie,5.0,ONE SIZE,Men,0
Tommy Hilfiger,Navy,45.0,Outerwear,5.0,m,Men,1
Champion,White,77.0,Top,5.0,xl,Men,2
Valentino,Black,200.0,Acceorie,5.0,s,Men,0
Seditionaries,Red,135.0,Top,5.0,s,Men,2
Hawaiian Shirt,Black,45.0,Top,5.0,xxl,Men,1
Ysl Pour Homme,multi_color,60.0,Top,5.0,xl,Men,1
Levi's,Blue,60.0,Bottom,5.0,l,Men,2
Reebok,White,145.0,Footwear,5.0,m,Men,0
Off-White,Black,165.0,Bottom,5.0,s,Men,0
Military,Green,70.0,Outerwear,5.0,l,Men,1
Hanes,Blue,50.0,Top,5.0,m,Men,2
Nike,multi_color,60.0,Top,5.0,xl,Men,1
Calvin Klein,Denim,46.0,Top,5.0,xl,Men,1
Palace,White,35.0,Top,5.0,l,Men,1
Ralph Lauren,White,33.0,Top,5.0,s,Men,1
Saint Laurent Paris,Black,420.0,Top,5.0,l,Men,1
Kapital,Blue,160.0,Bottom,5.0,xs,Men,2
Disney,White,88.0,Top,5.0,s,Men,1
Distressed Denim,multi_color,105.0,Bottom,5.0,m,Men,3
Lacoste,Black,85.0,Top,5.0,s,Men,1
Avant Garde,multi_color,50.0,Bottom,5.0,l,Women,2
Russell Athletic,Olive,39.0,Top,5.0,l,Men,1
Mickey Mouse,multi_color,50.0,Top,5.0,xl,Men,1
Burberry,Black,55.0,Acceorie,5.0,ONE SIZE,Men,2
Acne Studios,Grey,75.0,Top,5.0,xs,Men,1
Balenciaga,Black,252.0,Bottom,5.0,m,Men,1
Band Tees,Black,50.0,Top,5.0,xl,Men,2
Harley Davidson,Black,55.0,Top,5.0,s,Men,0
Polo Ralph Lauren,Beige,38.0,Top,5.0,m,Men,2
The North Face,Brown,127.0,Outerwear,5.0,m,Men,1
Hype,Black,33.0,Acceorie,5.0,ONE SIZE,Men,1
Puma,White,57.0,Top,5.0,l,Men,2
Gucci,Gold,260.0,Acceorie,5.0,ONE SIZE,Men,1
Dior,White,50.0,Top,5.0,xl,Men,2
Hysteric Glamour,Black,60.0,Top,5.0,s,Men,2
Prada,Black,155.0,Bottom,5.0,s,Men,1
Patagonia,Green,55.0,Outerwear,5.0,m,Men,1
Dolce & Gabbana,Denim,307.0,Outerwear,5.0,m,Men,1
Dickies,Green,68.0,Bottom,5.0,m,Men,0
Bape,Purple,133.0,Footwear,5.0,m,Men,1
Uniqlo,Black,58.0,Top,5.0,m,Men,2
Vans,Blue,43.0,Footwear,5.0,l,Men,2
Adidas,Black,60.0,Footwear,5.0,xs,Men,0
Gildan,Brown,55.0,Top,5.0,m,Men,2
Luxury,Black,160.0,Top,5.0,l,Men,1
Lee,Denim,52.0,Bottom,5.0,l,Men,2
Tour Tee,Black,115.0,Top,5.0,l,Men,0
Guess,White,39.0,Top,5.0,xl,Men,2
Gap,Brown,75.0,Top,5.0,m,Men,1
Converse,White,77.0,Footwear,5.0,m,Men,0
Versace,multi_color,220.0,Footwear,5.0,m,Men,2
Yves Saint Laurent,Blue,95.0,Top,5.0,m,Men,2
Maison Margiela,Black,250.0,Top,5.0,l,Men,0
Issey Miyake,Black,145.0,Bottom,5.0,s,Women,2
Fruit Of The Loom,White,76.0,Top,5.0,l,Men,2
Louis Vuitton,Black,113.0,Acceorie,5.0,ONE SIZE,Men,1
Rick Owens,Black,695.0,Bottom,5.0,m,Men,1
Number (N)ine,White,55.0,Top,5.0,m,Men,2
NBA,White,35.0,Top,5.0,xl,Men,2
Fila,White,35.0,Top,5.0,s,Men,0
Anti Social Social Club,Purple,124.0,Top,5.0,l,Men,0
Undercover,Black,150.0,Top,5.0,l,Men,2
Kanye West,Black,315.0,Top,5.0,xs,Men,0
Supreme,Pink,200.0,Top,5.0,xl,Men,1
Travis Scott,Orange,50.0,Top,5.0,xl,Men,1
Tommy Hilfiger,Blue,40.0,Outerwear,5.0,l,Men,2
Champion,Grey,69.0,Top,5.0,l,Men,2
Valentino,Black,106.0,Top,5.0,m,Men,2
Seditionaries,Black,190.0,Top,5.0,m,Men,2
Hawaiian Shirt,multi_color,82.0,Top,5.0,m,Men,2
Ysl Pour Homme,Black,50.0,Top,5.0,m,Men,1
Levi's,Blue,85.0,Bottom,5.0,m,Women,2
Reebok,Navy,32.0,Bottom,5.0,s,Men,1
Off-White,Black,190.0,Top,5.0,l,Men,0
Military,Grey,35.0,Top,5.0,m,Men,2
Hanes,Black,60.0,Top,5.0,xxl,Men,1
Nike,Orange,80.0,Top,5.0,m,Men,2
Calvin Klein,Black,37.0,Top,5.0,xl,Men,1
Palace,Black,106.0,Top,5.0,xl,Men,1
Ralph Lauren,Black,36.0,Top,5.0,m,Men,2
Saint Laurent Paris,Black,105.0,Acceorie,5.0,ONE SIZE,Men,1
Kapital,Blue,80.0,Top,5.0,l,Men,1
Disney,White,31.0,Top,5.0,xs,Women,2
Distressed Denim,Blue,40.0,Bottom,5.0,s,Men,0
Lacoste,Grey,45.0,Top,5.0,xl,Men,1
Avant Garde,multi_color,50.0,Bottom,5.0,s,Women,2
Russell Athletic,Blue,45.0,Top,5.0,m,Men,3
Mickey Mouse,multi_color,65.0,Top,5.0,m,Men,1
Burberry,Brown,127.0,Top,5.0,s,Men,1
Acne Studios,Black,79.0,Bottom,5.0,s,Men,1
Balenciaga,Black,350.0,Footwear,5.0,m,Men,1
Band Tees,Black,51.0,Top,5.0,l,Men,2
Harley Davidson,Black,200.0,Outerwear,5.0,xl,Men,1
Polo Ralph Lauren,Black,40.0,Outerwear,5.0,m,Men,3
The North Face,Green,180.0,Bottom,5.0,s,Men,1
Hype,multi_color,45.0,Acceorie,5.0,ONE SIZE,Men,0
Puma,Black,160.0,Top,5.0,xl,Men,1
Gucci,Black,259.0,Top,5.0,l,Men,1
Dior,White,342.0,Footwear,5.0,l,Men,1
Hysteric Glamour,Blue,100.0,Bottom,5.0,s,Men,2
Prada,Black,300.0,Outerwear,5.0,m,Men,1
Patagonia,Grey,185.0,Outerwear,5.0,m,Men,2
Dolce & Gabbana,Burgundy,377.0,Top,5.0,l,Men,1
Dickies,multi_color,55.0,Bottom,5.0,m,Men,1
Bape,Pink,90.0,Top,5.0,m,Men,1
Uniqlo,Black,190.0,Outerwear,5.0,m,Women,0
Vans,Brown,70.0,Footwear,5.0,s,Men,1
Adidas,Black,62.0,Top,5.0,l,Women,1
Gildan,Black,65.0,Top,5.0,l,Men,2
Luxury,Brown,367.0,Luggage,5.0,ONE SIZE,Women,1
Lee,Green,66.0,Top,5.0,m,Men,1
Tour Tee,Tie dye,75.0,Top,5.0,xl,Men,1
Guess,Brown,45.0,Outerwear,5.0,m,Men,1
Gap,Grey,55.0,Top,5.0,xl,Men,0
Converse,White,81.0,Footwear,5.0,m,Men,0
Versace,Blue,52.0,Bottom,5.0,l,Men,1
Yves Saint Laurent,Silver,140.0,Acceorie,5.0,ONE SIZE,Men,2
Maison Margiela,multi_color,850.0,Top,5.0,m,Men,2
Issey Miyake,Black,225.0,Bottom,5.0,xs,Women,1
Fruit Of The Loom,Black,66.0,Top,5.0,l,Men,1
Louis Vuitton,White,304.0,Acceorie,5.0,ONE SIZE,Men,1
Rick Owens,Silver,228.0,Acceorie,5.0,ONE SIZE,Men,0
Number (N)ine,Navy,90.0,Acceorie,5.0,ONE SIZE,Men,2
NBA,Black,65.0,Top,5.0,xxl,Men,2
Fila,Black,49.0,Outerwear,5.0,xl,Men,2
Anti Social Social Club,Yellow,92.0,Acceorie,5.0,ONE SIZE,Men,0
Undercover,Black,123.0,Top,5.0,m,Men,1
Kanye West,Blue,172.0,Outerwear,5.0,m,Men,0
Supreme,Black,35.0,Top,5.0,m,Men,2
Travis Scott,Tie dye,67.0,Top,5.0,l,Men,1
Tommy Hilfiger,Beige,35.0,Outerwear,5.0,l,Men,2
Champion,Navy,95.0,Top,5.0,xl,Men,2
Valentino,Brown,100.0,Top,5.0,m,Men,2
Seditionaries,Black,115.0,Top,5.0,s,Men,2
Hawaiian Shirt,multi_color,70.0,Top,5.0,l,Men,2
Ysl Pour Homme,multi_color,165.0,Outerwear,5.0,l,Men,1
Levi's,White,62.0,Bottom,5.0,xl,Men,2
Reebok,Green,45.0,Top,5.0,s,Men,1
Off-White,Black,85.0,Top,5.0,s,Men,2
Military,Black,200.0,Footwear,5.0,s,Men,1
Hanes,Cream,68.0,Top,5.0,m,Men,1
Nike,Black,48.0,Top,5.0,l,Men,1
Calvin Klein,Pink,61.0,Outerwear,5.0,xl,Men,1
Palace,Blue,100.0,Outerwear,5.0,xl,Men,1
Ralph Lauren,Orange,78.0,Top,5.0,xl,Men,1
Saint Laurent Paris,Black,154.0,Acceorie,5.0,ONE SIZE,Men,1
Kapital,Green,200.0,Bottom,5.0,m,Men,2
Disney,White,38.0,Top,5.0,xl,Men,1
Distressed Denim,Blue,80.0,Bottom,5.0,l,Men,0
Lacoste,Purple,45.0,Bottom,5.0,m,Men,0
Avant Garde,Black,85.0,Outerwear,5.0,xxl,Women,0
Russell Athletic,Red,46.0,Top,5.0,xl,Men,1
Mickey Mouse,Black,45.0,Top,5.0,l,Men,2
Burberry,Beige,155.0,Outerwear,5.0,xl,Men,1
Acne Studios,White,200.0,Top,5.0,m,Women,1
Balenciaga,multi_color,35.0,Acceorie,5.0,ONE SIZE,Men,1
Band Tees,Black,65.0,Top,5.0,m,Men,1
Harley Davidson,Black,48.0,Top,5.0,xl,Men,2
Polo Ralph Lauren,Black,44.0,Bottom,5.0,l,Men,2
The North Face,Black,160.0,Outerwear,5.0,m,Men,1
Hype,Black,65.0,Bottom,5.0,m,Men,2
Puma,Red,42.0,Footwear,5.0,m,Men,2
Gucci,White,400.0,Footwear,5.0,m,Men,1
Dior,Navy,825.0,Footwear,5.0,l,Men,1
Hysteric Glamour,Black,180.0,Top,5.0,m,Men,2
Prada,Black,350.0,Acceorie,5.0,ONE SIZE,Men,2
Patagonia,Black,150.0,Outerwear,5.0,l,Men,1
Dolce & Gabbana,Black,159.0,Top,5.0,s,Women,1
Dickies,Blue,60.0,Bottom,5.0,m,Men,2
Bape,Black,155.0,Outerwear,5.0,xxl,Men,0
Uniqlo,Black,57.0,Outerwear,5.0,l,Men,2
Vans,Navy,124.0,Footwear,5.0,m,Men,0
Adidas,Blue,135.0,Footwear,5.0,m,Men,2
Gildan,Black,36.0,Top,5.0,xl,Men,0
Luxury,Black,130.0,Acceorie,5.0,ONE SIZE,Women,2
Lee,Black,58.0,Bottom,5.0,m,Men,1
Tour Tee,Black,69.0,Top,5.0,l,Men,2
Guess,Blue,40.0,Bottom,5.0,s,Men,1
Gap,Green,100.0,Top,5.0,m,Men,1
Converse,multi_color,48.0,Footwear,5.0,s,Men,1
Versace,Black,124.0,Acceorie,5.0,ONE SIZE,Men,0
Yves Saint Laurent,Navy,82.0,Top,5.0,xl,Men,1
Maison Margiela,Grey,330.0,Top,5.0,m,Men,1
Issey Miyake,Red,115.0,Top,5.0,m,Men,2
Fruit Of The Loom,Grey,38.0,Top,5.0,m,Men,2
Louis Vuitton,Blue,5900.0,Bottom,5.0,xl,Men,0
Rick Owens,Black,485.0,Bottom,5.0,m,Men,0
Number (N)ine,Navy,153.0,Bottom,5.0,s,Men,1
NBA,Grey,67.0,Top,5.0,l,Men,2
Fila,Black,38.0,Bottom,5.0,m,Men,2
Anti Social Social Club,Black,41.0,Top,5.0,l,Men,0
Undercover,Black,235.0,Bottom,5.0,m,Men,2
Kanye West,Black,162.0,Outerwear,5.0,l,Men,1
Supreme,Black,35.0,Top,5.0,m,Men,2
Travis Scott,Brown,65.0,Outerwear,5.0,xxl,Men,1
Tommy Hilfiger,multi_color,31.0,Outerwear,5.0,l,Men,1
Champion,Green,100.0,Outerwear,5.0,l,Men,1
Valentino,multi_color,101.0,Top,5.0,l,Men,1
Seditionaries,multi_color,70.0,Top,5.0,s,Men,2
Hawaiian Shirt,Grey,39.0,Top,5.0,xxl,Men,2
Ysl Pour Homme,multi_color,54.0,Top,5.0,m,Men,1
Levi's,White,55.0,Bottom,5.0,xl,Men,2
Reebok,White,65.0,Footwear,5.0,s,Men,1
Off-White,Black,90.0,Top,5.0,m,Men,0
Military,Green,113.0,Outerwear,5.0,xl,Men,1
Hanes,Pink,110.0,Top,5.0,m,Men,2
Nike,Red,75.0,Top,5.0,l,Men,1
Calvin Klein,Black,73.0,Outerwear,5.0,l,Men,1
Palace,Olive,260.0,Outerwear,5.0,m,Men,1
Ralph Lauren,Blue,47.0,Outerwear,5.0,l,Men,2
Saint Laurent Paris,Black,290.0,Bottom,5.0,m,Men,0
Kapital,multi_color,125.0,Acceorie,5.0,ONE SIZE,Men,0
Disney,White,42.0,Acceorie,5.0,ONE SIZE,Men,2
Distressed Denim,Blue,134.0,Bottom,5.0,m,Men,2
Lacoste,Blue,64.0,Top,5.0,s,Men,1
Avant Garde,Grey,150.0,Top,5.0,ONE SIZE,Women,1
Russell Athletic,Green,35.0,Top,5.0,s,Men,2
Mickey Mouse,White,35.0,Top,5.0,l,Men,2
Burberry,Pink,285.0,Acceorie,5.0,ONE SIZE,Women,1
Acne Studios,Black,55.0,Bottom,5.0,s,Men,1
Balenciaga,Blue,660.0,Footwear,5.0,l,Men,1
Band Tees,Black,50.0,Top,5.0,xl,Men,1
Harley Davidson,Black,53.0,Top,5.0,l,Men,1
Polo Ralph Lauren,Brown,75.0,Top,5.0,s,Men,1
The North Face,Green,200.0,Outerwear,5.0,s,Men,1
Hype,Black,90.0,Bottom,5.0,s,Men,2
Puma,Blue,52.0,Outerwear,5.0,m,Men,2
Gucci,Black,300.0,Footwear,5.0,l,Men,0
Dior,Black,160.0,Acceorie,5.0,ONE SIZE,Men,2
Hysteric Glamour,Cream,120.0,Acceorie,5.0,ONE SIZE,Men,2
Prada,Navy,430.0,Outerwear,5.0,m,Men,1
Patagonia,White,105.0,Outerwear,5.0,xl,Men,2
Dolce & Gabbana,Blue,119.0,Acceorie,5.0,ONE SIZE,Men,0
Dickies,Beige,40.0,Bottom,5.0,xl,Men,1
Bape,Camo,80.0,Footwear,5.0,s,Men,0
Uniqlo,White,34.0,Top,5.0,l,Men,2
Vans,multi_color,108.0,Footwear,5.0,m,Men,1
Adidas,Grey,65.0,Top,5.0,xl,Men,2
Gildan,Black,40.0,Top,5.0,m,Men,2
Luxury,Brown,150.0,Acceorie,5.0,ONE SIZE,Men,2
Lee,Blue,50.0,Top,5.0,l,Men,2
Tour Tee,Black,51.0,Top,5.0,xl,Men,1
Guess,Black,36.0,Outerwear,5.0,l,Men,1
Gap,Grey,45.0,Top,5.0,l,Men,2
Converse,Yellow,56.0,Footwear,5.0,m,Men,1
Versace,Black,250.0,Top,5.0,l,Men,0
Yves Saint Laurent,White,95.0,Top,5.0,l,Men,1
Maison Margiela,Black,115.0,Top,5.0,l,Men,1
Issey Miyake,multi_color,190.0,Top,5.0,m,Men,2
Fruit Of The Loom,White,160.0,Top,5.0,xl,Men,3
Louis Vuitton,Grey,1025.0,Top,5.0,m,Men,1
Rick Owens,Black,165.0,Footwear,5.0,l,Men,0
Number (N)ine,Black,175.0,Top,5.0,xl,Men,2
NBA,Green,63.0,Outerwear,5.0,xxl,Men,2
Fila,Black,105.0,Footwear,5.0,xl,Men,1
Anti Social Social Club,Black,48.0,Top,5.0,xl,Men,0
Undercover,White,61.0,Top,5.0,m,Men,2
Kanye West,Red,145.0,Outerwear,5.0,xl,Men,0
Supreme,Black,50.0,Top,5.0,m,Men,1
Travis Scott,Brown,115.0,Top,5.0,m,Men,0
Tommy Hilfiger,Black,60.0,Outerwear,5.0,xl,Women,1
Champion,Brown,76.0,Top,5.0,l,Men,2
Valentino,Camo,200.0,Outerwear,5.0,m,Men,0
Seditionaries,Brown,107.0,Outerwear,5.0,m,Men,2
Hawaiian Shirt,Red,40.0,Top,5.0,l,Men,0
Ysl Pour Homme,White,50.0,Top,5.0,xl,Men,1
Levi's,Blue,60.0,Bottom,5.0,m,Men,1
Reebok,White,35.0,Top,5.0,xl,Men,1
Off-White,Red,150.0,Top,5.0,m,Men,1
Military,Green,110.0,Outerwear,5.0,xl,Men,3
Hanes,Black,170.0,Top,5.0,m,Men,1
Nike,Navy,45.0,Top,5.0,l,Men,1
Calvin Klein,Blue,112.0,Outerwear,5.0,l,Men,0
Palace,Navy,56.0,Top,5.0,l,Men,1
Ralph Lauren,Navy,50.0,Top,5.0,m,Men,1
Saint Laurent Paris,Black,130.0,Bottom,5.0,s,Men,2
Kapital,Indigo,48.0,Top,5.0,l,Men,1
Disney,Brown,135.0,Footwear,5.0,l,Men,1
Distressed Denim,Brown,145.0,Bottom,5.0,m,Men,2
Lacoste,Cream,43.0,Top,5.0,m,Men,2
Avant Garde,Grey,132.0,Top,5.0,m,Men,1
Russell Athletic,Black,40.0,Top,5.0,xl,Men,0
Mickey Mouse,Orange,55.0,Top,5.0,xl,Men,1
Burberry,Black,155.0,Top,5.0,xl,Men,1
Acne Studios,Blue,48.0,Bottom,5.0,s,Men,2
Balenciaga,Yellow,705.0,Top,5.0,l,Men,0
Band Tees,Black,40.0,Top,5.0,m,Men,1
Harley Davidson,Black,40.0,Top,5.0,m,Men,1
Polo Ralph Lauren,Green,150.0,Outerwear,5.0,l,Men,1
The North Face,Blue,50.0,Outerwear,5.0,m,Men,2
Hype,Black,37.0,Top,5.0,s,Men,2
Puma,multi_color,45.0,Top,5.0,l,Men,1
Gucci,Blue,150.0,Top,5.0,s,Men,0
Dior,Black,250.0,Acceorie,5.0,ONE SIZE,Men,1
Hysteric Glamour,Black,110.0,Top,5.0,m,Men,2
Prada,Navy,224.0,Outerwear,5.0,l,Men,1
Patagonia,Blue,95.0,Top,5.0,l,Men,1
Dolce & Gabbana,Denim,120.0,Bottom,5.0,s,Men,1
Dickies,Orange,40.0,Bottom,5.0,l,Men,0
Bape,Purple,259.0,Footwear,5.0,m,Men,0
Uniqlo,Orange,70.0,Top,5.0,m,Men,2
Vans,Black,70.0,Footwear,5.0,m,Men,2
Adidas,multi_color,33.0,Footwear,5.0,xl,Men,0
Gildan,White,33.0,Top,5.0,m,Men,2
Luxury,Black,50.0,Tailoring,5.0,m,Men,1
Lee,Grey,63.0,Top,5.0,l,Men,1
Tour Tee,Purple,38.0,Top,5.0,l,Men,1
Guess,Blue,50.0,Bottom,5.0,s,Men,2
Gap,Brown,61.0,Top,5.0,l,Men,1
Converse,Black,52.0,Footwear,5.0,m,Men,1
Versace,White,60.0,Top,5.0,xl,Men,0
Yves Saint Laurent,White,65.0,Acceorie,5.0,ONE SIZE,Women,2
Maison Margiela,Brown,480.0,Acceorie,5.0,s,Men,1
Issey Miyake,Beige,68.0,Top,5.0,l,Men,2
Fruit Of The Loom,Grey,32.0,Top,5.0,xxl,Men,2
Louis Vuitton,Brown,350.0,Acceorie,5.0,ONE SIZE,Men,2
Rick Owens,Black,105.0,Outerwear,5.0,m,Men,1
Number (N)ine,Beige,150.0,Top,5.0,xl,Men,2
NBA,White,37.0,Top,5.0,s,Men,0
Fila,Red,90.0,Outerwear,5.0,m,Men,0
Anti Social Social Club,Tie dye,177.0,Top,5.0,xl,Men,0
Undercover,Black,200.0,Acceorie,5.0,ONE SIZE,Men,1
Kanye West,Grey,100.0,Top,5.0,m,Men,1
Supreme,Black,204.0,Acceorie,5.0,ONE SIZE,Men,0
Travis Scott,Black,102.0,Top,5.0,l,Men,0
Tommy Hilfiger,Grey,46.0,Top,5.0,l,Men,2
Champion,Black,33.0,Top,5.0,l,Men,2
Valentino,Camo,139.0,Top,5.0,l,Men,1
Seditionaries,Maroon,180.0,Bottom,5.0,s,Men,2
Hawaiian Shirt,Red,60.0,Top,5.0,m,Men,2
Ysl Pour Homme,Brown,70.0,Top,5.0,m,Men,1
Levi's,White,51.0,Acceorie,5.0,ONE SIZE,Men,2
Reebok,Green,68.0,Top,5.0,l,Men,0
Off-White,Black,210.0,Top,5.0,l,Men,1
Military,Green,60.0,Outerwear,5.0,l,Men,2
Hanes,Black,60.0,Top,5.0,l,Men,1
Nike,multi_color,39.0,Top,5.0,xs,Men,2
Calvin Klein,Blue,42.0,Outerwear,5.0,l,Men,2
Palace,multi_color,130.0,Footwear,5.0,m,Men,1
Ralph Lauren,Brown,189.0,Outerwear,5.0,s,Men,3
Saint Laurent Paris,Blue,700.0,Tailoring,5.0,l,Men,1
Kapital,Grey,225.0,Top,5.0,m,Men,2
Disney,Red,43.0,Top,5.0,m,Men,1
Distressed Denim,Green,145.0,Bottom,5.0,m,Men,2
Lacoste,multi_color,35.0,Top,5.0,l,Men,1
Avant Garde,Blue,109.0,Outerwear,5.0,s,Women,2
Russell Athletic,Maroon,37.0,Top,5.0,l,Men,1
Mickey Mouse,White,100.0,Top,5.0,l,Men,1
Burberry,Black,230.0,Top,5.0,l,Men,0
Acne Studios,Blue,47.0,Bottom,5.0,xs,Men,2
Balenciaga,Black,496.0,Footwear,5.0,s,Men,1
Band Tees,Black,250.0,Top,5.0,xl,Men,2
Harley Davidson,multi_color,48.0,Top,5.0,xl,Men,1
